ep,loss,ret_start,steps_mean,succ_stab,succ_speed,succ_both,abs_err_mean,vy_lo_raw_mean,f_in_mean,stance_time_mean,flight_time_mean,l_min_mean,step_length_mean,E_apex_end_mean,reasons_top
439,-7.766295745968819,-0.05056773473819097,6.4,0.0,0.3333333333333333,0.0,1.8232682128087414,1.309585176632063,548.3932390749055,0.14672403235653245,0.14288463268213278,0.8954150576864081,0.8406171217671374,1100.7031954416066,"no_apex_potential:29, fall_before_apex:1"
440,-12.001502954711517,-0.3762905781467756,7.6,0.0,0.06666666666666667,0.0,2.6201677085637556,1.5850384461589575,574.9717370831804,0.14673618877854183,0.17578683713889606,0.8802578300523309,0.8305296772558683,1073.565372466972,"no_apex_potential:27, fall_before_apex:3"
441,-8.242385138571262,-0.09236345837513606,6.3,0.0,0.3,0.0,2.0397134981844203,1.3681765185987098,582.5254523755525,0.1449316635543107,0.15009338779956435,0.8938729704591524,0.7805383157598288,1097.9086859689278,no_apex_potential:30
442,-11.674006606141726,-0.4120708450675011,7.066666666666666,0.0,0.1,0.0,2.5825424795669556,1.5328242308510687,582.1767471151948,0.145960266955267,0.17149104256854267,0.8829729208384768,0.793162631529669,1078.8011915351558,"no_apex_potential:29, fall_before_apex:1"
443,-11.652909841140112,-0.30216542929410933,7.2,0.0,0.13333333333333333,0.0,2.519395750562275,1.5586283987780407,568.3760079250409,0.14675974025974037,0.17276685323935334,0.8823299288945974,0.7964654577611451,1076.4137241237163,"no_apex_potential:28, fall_before_apex:2"
444,-11.246158994734287,-0.4728475754459699,6.4,0.0,0.03333333333333333,0.0,2.891167555752378,1.6475064241243076,585.6930724372487,0.14980132275132282,0.18618343915343924,0.874937645614737,0.7767331653814462,1070.9916406766833,"no_apex_potential:29, fall_before_apex:1"
445,-11.360673292477925,-0.3375856084128221,7.9,0.0,0.06666666666666667,0.0,2.3371301508898834,1.5359362496580755,561.0327902418437,0.15052127053745487,0.17297393205235323,0.8824688741156073,0.8672727854316837,1080.4870537069544,"no_apex_potential:29, fall_before_apex:1"
446,-10.403768289337556,-0.388554789374272,6.833333333333333,0.0,0.1,0.0,2.5285534368176905,1.6202742539344175,561.1865814960966,0.14939268518518525,0.17867094576719592,0.8781922586068434,0.8242845664544388,1079.7235547822136,"no_apex_potential:29, fall_before_apex:1"
447,-9.395149964590868,-0.1496155424664418,7.066666666666666,0.0,0.26666666666666666,0.0,2.094081262662362,1.3337399537464514,555.1372301867609,0.1418084244459245,0.14609488992489,0.895458346839437,0.8050308520010037,1101.5303877709762,no_apex_potential:30
448,-9.90499589368701,-0.40957433270911375,6.6,0.0,0.13333333333333333,0.0,2.3825835256518397,1.5482974489374786,579.6640645756569,0.14783151182151194,0.16921233322233337,0.8835673467401168,0.8216395073394352,1088.1450748819864,no_apex_potential:30
449,-11.205413447444638,-0.359818155815204,7.5,0.0,0.13333333333333333,0.0,2.3433749595927447,1.4837166510166064,572.3902406588189,0.14667100870262645,0.16497020170461363,0.8864900602452759,0.8224754237204276,1084.4865416707294,"no_apex_potential:28, fall_before_apex:2"
450,-10.651685575395822,-0.3084606612722079,7.266666666666667,0.03333333333333333,0.1,0.0,2.4783359906792577,1.5788818399623243,579.1583724673272,0.14783008537758546,0.1732148532948534,0.8815158198189242,0.8193038412334812,1082.9283905797568,"no_apex_potential:28, success:1, fall_before_apex:1"
451,-9.457852769394716,-0.24952629779775937,7.266666666666667,0.0,0.23333333333333334,0.0,1.9236072068139585,1.4061123479437243,542.8335258767423,0.14815574194324205,0.15327945286195294,0.8908800469989898,0.8711452527073138,1088.4005205648662,"no_apex_potential:28, fall_before_apex:2"
452,-8.773639474809169,-0.5018677731355031,5.5,0.0,0.16666666666666666,0.0,2.7591512864270844,1.4707489053669878,579.9787000539972,0.14451685185185195,0.1675825925925927,0.8839644848906776,0.712446985613495,1079.4943125150292,"no_apex_potential:29, fall_before_apex:1"
453,-10.370153538386027,-0.33727850317955016,7.366666666666666,0.03333333333333333,0.2,0.03333333333333333,2.3054522175540075,1.4511072230886357,571.9071279683561,0.14553658730158742,0.16062960317460329,0.8879697669935158,0.8169601900605535,1089.3059715591628,"no_apex_potential:28, fall_before_apex:1, success:1"
454,-12.017206274469693,-0.49767854337890943,7.1,0.0,0.03333333333333333,0.0,2.6529785176394522,1.6347181693745516,578.9277234891786,0.1525067491645782,0.18404087197159577,0.8758392374111923,0.8300978629907205,1075.7226817361307,no_apex_potential:30
455,-11.634084026018778,-0.5025749450704704,7.133333333333334,0.0,0.06666666666666667,0.0,2.567282878833334,1.589311149576771,582.8528180462604,0.149367125031831,0.1784719385026739,0.880067677584594,0.7995930092141762,1076.641590827338,"no_apex_potential:29, fall_before_apex:1"
456,-9.291438557207584,-0.37234297891457874,6.7,0.0,0.2,0.0,2.3650672178157044,1.4414276180885028,558.1470420440513,0.14836664983164993,0.16259780303030316,0.8869870328630999,0.7915919721069679,1081.0739136901527,"no_apex_potential:29, fall_before_apex:1"
457,-11.783634570489328,-0.2964513150509447,8.1,0.03333333333333333,0.13333333333333333,0.03333333333333333,2.151131687834633,1.5883821484733853,572.9152373540926,0.1503721215699506,0.17359690893901433,0.8824106086972124,0.900166578538908,1082.9147300840818,"no_apex_potential:28, success:1, fall_before_apex:1"
458,-10.540930400167902,-0.2709033794080218,7.133333333333334,0.0,0.16666666666666666,0.0,2.296991635228008,1.4455939029937148,576.4987520447581,0.14740598544973557,0.1648619312169313,0.8874526881684496,0.8313830415468733,1081.424417324293,"no_apex_potential:28, fall_before_apex:2"
459,-10.281755213439464,-0.30106130490700406,6.733333333333333,0.0,0.2,0.0,2.229758495246349,1.3533937834290488,546.8298907999658,0.14462428932178942,0.15535084776334787,0.8916201098285136,0.7903940967767042,1090.163002397346,no_apex_potential:30
460,-10.63010934193929,-0.49976210792859393,6.566666666666666,0.0,0.0,0.0,2.8672442823720448,1.7349797487774503,579.1621360484802,0.1521647191697193,0.19269098494098508,0.8700804053722955,0.8415989088685936,1075.9226453835986,no_apex_potential:30
461,-8.449895102282365,-0.23876522878805798,5.6,0.0,0.26666666666666666,0.0,2.4502273855965293,1.4233112924746851,565.8674051396462,0.1454198412698414,0.1581162830687832,0.8879439627188178,0.7207975486729195,1090.586535670897,"no_apex_potential:29, fall_before_apex:1"
462,-8.83612545231978,-0.16851411710182826,6.133333333333334,0.0,0.3,0.0,2.036156001007666,1.3794451817130384,576.5531911840403,0.14510895863395876,0.15135652597402607,0.893206435596407,0.8121817474638584,1094.9296810748333,"no_apex_potential:29, fall_before_apex:1"
463,-12.253419836858908,-0.22451517432928086,8.466666666666667,0.0,0.16666666666666666,0.0,1.9931737395352154,1.4182879189674782,558.2565855223173,0.14668868877854183,0.15463069285289885,0.8909618757985263,0.8682849577487549,1095.3236603829719,"no_apex_potential:29, fall_before_apex:1"
464,-9.802166859308878,-0.2837318663795789,6.033333333333333,0.0,0.2,0.0,2.425665228466607,1.4446117096813147,557.7836377109257,0.14558088624338636,0.15869541125541134,0.8858502861671326,0.7614080593541594,1095.1225419881755,"no_apex_potential:29, fall_before_apex:1"
465,-8.380719095220169,-0.10941183815399806,8.233333333333333,0.03333333333333333,0.3333333333333333,0.03333333333333333,1.7399783985321757,1.3111013948737613,512.0811258829737,0.14813608567358577,0.14624576414326423,0.8957821769976477,0.8676527115047353,1090.2700234066492,"no_apex_potential:28, success:1, fall_before_apex:1"
466,-10.063759188602369,-0.47088023523489636,6.366666666666666,0.0,0.13333333333333333,0.0,2.5760932439827524,1.5592228880378836,567.5140072393567,0.1497044943019944,0.1730551027676029,0.8806248041504605,0.8010522808590524,1082.2929955536101,no_apex_potential:30
467,-12.220978052914143,-0.3886920622860392,7.866666666666666,0.0,0.13333333333333333,0.0,2.410515982751412,1.5137851655326253,570.6110255343135,0.14810282661782673,0.1680421845746847,0.8830924251778135,0.8300220065564915,1090.6000813428689,"no_apex_potential:29, fall_before_apex:1"
